id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
705834667809569948,"20 qm, Blick über Stadt und Berge",13387695,Gernot,,Schwabing-West,48.17237,11.56638,Private room,59,3,58,2024-12-23,2.06,1,76,24,
705855035139956476,extraordinary Studio apartment Munich center WiFi,36461566,Thomas,,Sendling,48.11817,11.54408,Entire home/apt,75,2,5,2024-10-21,0.18,1,217,3,
706110525381380355,Gemütliches Zimmer im Haus mit Garten,460499008,Sam,,Aubing-Lochhausen-Langwied,48.17593101604798,11.416290462457294,Private room,68,1,12,2024-11-15,0.44,1,361,8,
706115343335614350,Cozy Apartment / city center,477627773,Nico,,Maxvorstadt,48.14349,11.55938,Entire home/apt,100,2,15,2024-11-23,0.54,1,230,11,
706271062564362965,gemütliches Privatzimmer mit privatem Bad,475250082,Christine,,Berg am Laim,48.125838545928026,11.64072073996067,Private room,175,1,11,2024-09-01,0.40,1,88,6,
706288253399886496,Private Apartment near Center,367082224,Pit,,Maxvorstadt,48.15543,11.56344,Entire home/apt,,1,6,2024-06-15,0.42,1,0,1,
706319502567300882,Zimmer in moderner Wohnung im Zentrum Münchens,206215873,Hannah,,Ludwigsvorstadt-Isarvorstadt,48.13857,11.55064,Private room,110,1,14,2023-10-05,0.56,2,90,0,
706369689866703023,WG für Wiesnbedienungen 2Min zum Oktoberfest U4/U5,259956998,Alexandra,,Schwanthalerhöhe,48.13817,11.53407,Private room,,1,2,2023-10-10,0.07,1,0,0,
706415229184395734,Wohnung mit 4 Zimmern/ Perfekt für Gruppen (4 -10),25806675,Martin,,Allach-Untermenzing,48.18132,11.48833,Entire home/apt,384,1,64,2024-11-03,2.32,1,153,29,
706860970337774678,"Modern, centraly located 2-bedroom apartment",464672635,Sanja,,Hadern,48.122060036135395,11.475277073016365,Entire home/apt,,2,10,2024-07-04,0.37,1,0,9,
706965703909183755,Cozy flat in munich,19501095,Anna,,Laim,48.14171,11.48954,Entire home/apt,66,1,28,2024-12-08,1.02,1,40,11,
707008425568705703,"Großes, ruhiges und zentrales Zimmer im Altbau",51437672,Michael,,Neuhausen-Nymphenburg,48.1474,11.53437,Private room,,2,22,2024-10-07,0.99,2,0,7,
707162881260117619,Wohnung in München (Schwabing),217205434,Ricardo,,Schwabing-Freimann,48.16362,11.57993,Entire home/apt,214,25,0,,,1,90,0,
707216231465437893,Family friendly city apartment near river Isar,16227814,Nicole,,Untergiesing-Harlaching,48.11077,11.56799,Entire home/apt,321,5,2,2023-07-07,0.07,1,7,0,
707267622726541111,"München Giesing, ruhiges geräumiges Zimmer",464282234,Claudia,,Obergiesing,48.0955881211318,11.591547466814518,Private room,56,1,123,2024-12-21,4.40,1,67,55,
707379411677131351,Lovely 1 bedroom in Munich,25321007,Celia,,Ramersdorf-Perlach,48.0884,11.64227,Private room,,1,12,2023-09-16,0.44,1,0,0,
707595248257260492,"Loft in der Innenstadt
Zentral, ruhig, Parkplatz",50573358,Cornelia,,Ludwigsvorstadt-Isarvorstadt,48.1318,11.56469,Entire home/apt,246,3,22,2024-09-28,0.79,1,6,8,
707718509401652660,Ruhige 2 Zimmer Wohnung Zentrum München,5252213,Thomas,,Au-Haidhausen,48.1275,11.60345,Entire home/apt,110,3,74,2024-12-20,2.68,1,300,30,
707749222102625825,Zentral über den Dächern von München,88921405,Sebastian,,Obergiesing,48.114776472079136,11.576489545404911,Private room,51,1,126,2024-12-24,4.48,2,21,55,
707789205751562377,Sweet Home in the Best location in Munich,61225740,Eva Maria,,Ludwigsvorstadt-Isarvorstadt,48.1361,11.5552,Private room,107,1,10,2024-09-29,0.36,1,270,7,
707814204472395435,Exklusive Wohnung in zentraler Lage mit Parkplatz,59790001,Mathias,,Schwabing-West,48.173,11.56544,Private room,60,1,30,2024-12-08,1.08,1,336,9,
707830747664306421,Hochwertig ausgestattete Neubauwohnung mit Terasse,197954210,Bastian,,Laim,48.13412,11.50602,Entire home/apt,,30,2,2024-10-01,0.40,1,95,2,
707866434286631908,Studio in Maxvorstadt,33675260,Marisol,,Maxvorstadt,48.14965,11.57798,Entire home/apt,80,4,0,,,1,61,0,
707943659446890522,Großzügige Unterkunft mit Garten und Sauna,15365755,Ines-Dorothee,,Berg am Laim,48.12463,11.64748,Private room,119,2,37,2024-10-12,1.33,1,293,16,
707965548442324441,Lovely apartment in a stunning area,195692291,Danyil,,Ludwigsvorstadt-Isarvorstadt,48.12764,11.55243,Entire home/apt,,2,12,2024-10-06,0.44,1,0,2,
707966018517044256,4 Haltestellen zum Oktoberfest/U6 Partnachplatz,43591482,Christian,,Sendling-Westpark,48.11835,11.52369,Entire home/apt,160,2,1,2022-10-06,0.04,1,81,0,
707990648767522077,Schönes und sauberes Privatzimmer inkl. priv. Bad,8228384,Kathleen,,Bogenhausen,48.16882,11.62796,Private room,185,1,4,2024-06-20,0.15,1,365,1,
708308716231639034,Cozy appartment in Munich,215365364,Lisa-Marie,,Au-Haidhausen,48.13845,11.60744,Private room,300,1,0,,,1,364,0,
708328557333015046,Cozy Room close to Wiesn/Oktoberfest (1min),26427552,Rike,,Ludwigsvorstadt-Isarvorstadt,48.1323661,11.5544537,Private room,,1,4,2023-09-29,0.15,2,0,0,
708371501894026650,Schöne 2 Zimmerwohnung 4 Betten,478058642,Burcu,,Feldmoching-Hasenbergl,48.21778,11.56017,Entire home/apt,211,1,5,2024-10-07,0.19,1,329,3,
708389977762989346,Apartment in Munich,457250082,Rossella,,Untergiesing-Harlaching,48.11597,11.57614,Entire home/apt,,3,0,,,1,0,0,
708455798084394916,Schönes Zimmer in Schwabing nähe Oktoberfest,46836168,Jessica,,Schwabing-West,48.16229,11.56505,Private room,214,1,0,,,3,365,0,
708474276472716475,Zimmer mit Privatbad nähe Oktoberfest (15 Min),478077421,Beata,,Maxvorstadt,48.14266,11.5634,Private room,,2,17,2024-10-05,0.61,1,0,8,
708516339312274908,Gemütliches WG-Zimmer in zentraler Lage,19833699,Maxim,,Ludwigsvorstadt-Isarvorstadt,48.13885,11.54928,Private room,,2,4,2022-10-27,0.15,2,0,0,
708523299852962203,"Gemütliche,  voll ausgestattete Wohnung mit Garten",478088654,Jutta,,Milbertshofen-Am Hart,48.2115,11.58558,Entire home/apt,,2,10,2023-10-09,0.37,1,0,0,
708538316751519059,"Schöne, große Wohnung im Herzen Münchens",81136305,Annina,,Altstadt-Lehel,48.13428,11.57855,Entire home/apt,230,2,4,2024-12-09,0.14,1,75,2,
708548535736960964,Ruhiges Zimmer in Schwabing nähe Oktoberfest,46836168,Jessica,,Schwabing-West,48.16439,11.56591,Private room,214,1,1,2022-10-28,0.04,3,365,0,
708560362776220641,Tolle Wohnung in Schwabing nähe Oktoberfest,46836168,Jessica,,Schwabing-West,48.16247,11.56478,Entire home/apt,600,1,1,2022-10-02,0.04,3,364,0,
708593277416244865,Stilvolle Wohnung in der Maxvorstadt,1156155,Korbinian,,Maxvorstadt,48.1536,11.56502,Entire home/apt,130,2,4,2024-09-11,0.15,1,20,2,
708593384636263136,central but quiet at the Olympiapark,478107416,Ann,,Neuhausen-Nymphenburg,48.15865,11.54544,Entire home/apt,190,7,6,2024-10-01,0.22,1,356,3,
708614083576374858,2 rooms for 4 in a house near city center,47965992,Stoyan,,Feldmoching-Hasenbergl,48.21194,11.53262,Private room,,2,3,2022-11-22,0.11,2,301,0,
708669864587698599,Private room for two in a house near city center,47965992,Stoyan,,Feldmoching-Hasenbergl,48.2130209,11.5328234,Private room,60,2,17,2024-12-02,0.61,2,338,9,
708685886424800953,Central & quiet bedroom with private bath,510602484,Salome,,Ludwigsvorstadt-Isarvorstadt,48.13299,11.58108,Private room,111,2,65,2024-11-20,2.32,1,14,21,
708693388575862359,Traumhaftes Reihenhaus mit Garten,39887883,Marco,,Untergiesing-Harlaching,48.1078,11.57386,Entire home/apt,350,4,3,2024-07-15,0.11,1,179,2,
708708644057415942,2 Privatzimmer in Maxvorstadt,452638240,Tobias,,Maxvorstadt,48.1535381,11.5647862,Private room,,1,4,2022-10-01,0.14,1,0,0,
708788467760505327,"Großes Wohnzimmer mit Boxspringbett, zentral",51437672,Michael,,Neuhausen-Nymphenburg,48.14753,11.53234,Private room,,2,33,2024-10-07,1.19,2,0,5,
708840413498212109,Wohnung am Viktualienmarkt,38593305,Cornelia,,Altstadt-Lehel,48.13475,11.57622,Entire home/apt,,5,23,2024-08-15,0.98,1,0,12,
708874825858066483,Gemütliche 50m2 Wohnung perfekt zum Oktoberfest,478174184,Kevin,,Laim,48.14073917666145,11.506331078617741,Entire home/apt,237,3,3,2024-10-02,0.20,1,364,2,
709023983274197275,Ruhig gelegene Maisonettewohnung,472852788,Kevin,,Neuhausen-Nymphenburg,48.16465,11.54455,Entire home/apt,,2,3,2022-11-01,0.11,1,0,0,
709074317726727593,Essential apartment in beautiful neighborhood,43509613,Sebastiano,,Schwabing-West,48.16156,11.57214,Entire home/apt,,4,1,2022-09-27,0.04,1,0,0,
709129790474222594,Schöne 50m2 Wohnung mit Balkon im Herzen Münchens,478214660,Katharina,,Au-Haidhausen,48.13248,11.5943,Entire home/apt,,2,12,2022-12-20,0.43,1,0,0,
709166723659033290,Cozy Designer Loft mit Dachterasse,95288284,Lukas,,Ludwigsvorstadt-Isarvorstadt,48.13609,11.55887,Entire home/apt,1500,2,0,,,1,365,0,
709286651556348060,Wohnung in Wiesn-Nähe,84078024,Nicola,,Schwanthalerhöhe,48.13482560000001,11.5342925,Entire home/apt,400,3,1,2023-06-15,0.05,1,362,0,
709300177966765860,Schnückige Wohnung mit Kamin für Oktoberfest,255373112,Miglena,,Schwabing-West,48.16685,11.56427,Entire home/apt,135,5,0,,,2,87,0,
709310286042377241,"Ganze Wohnung, 2min zum Oktoberfest",256933620,Alina,,Ludwigsvorstadt-Isarvorstadt,48.12509,11.55148,Entire home/apt,,2,0,,,1,0,0,
709314086438819576,Ganzes Apartment 2-Zimmer zentral am Südpark,135423811,Hatica,,Sendling-Westpark,48.10455,11.50533,Entire home/apt,84,1,9,2024-10-01,0.34,1,359,3,
709330602111597293,"Quarto privativo, em Apto tranquilo e agradável.",311806161,Jéssica,,Milbertshofen-Am Hart,48.208204666735426,11.567638590931894,Private room,150,1,6,2022-10-27,0.22,2,365,0,
709347870613720208,Cozy Apartment - 20 min to the Wiesn (6-11 people),340410362,Julian,,Moosach,48.17715,11.52523,Entire home/apt,,1,6,2023-10-01,0.22,3,0,0,
709359914282699853,Schönes Zimmer in einer Altbauwohnung mit Balkon,477994954,Antonie,,Schwabing-West,48.1680139,11.5656786,Private room,79,1,159,2024-12-25,5.69,1,171,75,
709364071261799498,gemütliches Zimmer mit Balkon für bis zu 4 Gäste,340410362,Julian,,Moosach,48.17731,11.52399,Private room,,2,13,2023-09-29,0.49,3,0,0,
709381340781007178,Easy Time in Munich 6,60407979,Michele,,Schwabing-West,48.17337,11.56473,Entire home/apt,630,2,10,2024-10-06,0.36,2,73,2,
709389714042740709,Gemütliches Privatzimmer Nähe Hauptbahnhof,35764988,Hannah,,Laim,48.12881,11.51233,Private room,90,2,12,2024-09-29,0.44,1,90,8,
709489498815768741,Schöne Studiowohnung mit Terrasse,61398198,Julia,,Laim,48.14357643537402,11.493126153945923,Entire home/apt,91,3,8,2024-11-04,0.29,1,38,4,
709672545651634116,Schöne Wohnung 5 Minuten Fußweg zum Oktoberfest,308684332,Raphi,,Schwanthalerhöhe,48.13378,11.54067,Entire home/apt,,3,5,2023-10-02,0.18,1,0,0,
709747258417259571,Apartment in the center of Munich,462202211,Abdulah,,Au-Haidhausen,48.12623,11.58852,Entire home/apt,136,2,12,2024-12-23,3.36,1,113,12,
709784334309884184,Schöne Wohnung im Lebendingen Stadtviertel Giesing,153496446,Njegos,,Obergiesing,48.09934,11.58775,Entire home/apt,217,2,7,2024-10-06,0.25,1,90,2,
709800825554047747,Wiesn Wohnung für bis zu 12 Studenten Schlafsäcke,103720853,Kevin,,Ludwigsvorstadt-Isarvorstadt,48.13733,11.55106,Entire home/apt,,1,10,2022-10-29,0.36,1,0,0,
709801937533555424,Gemütliche Wohnung im Münchner Westen,145319259,Lena,,Hadern,48.1149,11.4955,Entire home/apt,,1,0,,,1,0,0,
709889887200571088,Großes Privatzimmer mit eigenem Bad in Messenähe,67059676,Dominik,,Tudering-Riem,48.1309,11.65699,Private room,,1,1,2022-10-28,0.04,1,0,0,
709917667841580535,Very Central Apartment - Sunny Balcony & Parking,478376025,Denise,,Schwanthalerhöhe,48.13637,11.54792,Entire home/apt,122,2,85,2024-12-06,3.09,1,306,36,
709920097064203298,Lovely apartment in the heart of munich,87899327,Theresa,,Schwabing-West,48.15752,11.56569,Entire home/apt,136,2,22,2024-12-01,0.80,1,84,9,
709925393370493868,Cozy and calm flat near Oktoberfest!,478380109,Sandi,,Schwabing-West,48.17293,11.56258,Entire home/apt,,1,17,2024-10-05,0.62,1,0,6,
709933752773593644,Cosy apartment in Munich centre,14280731,Francois,,Maxvorstadt,48.14842,11.54513,Entire home/apt,,2,2,2022-10-27,0.08,1,0,0,
709942457294999800,Gemütliches Zimmer in großzügiger Wohnung,36884383,Johanna,,Sendling-Westpark,48.12591,11.53342,Private room,,1,21,2024-10-02,0.76,1,0,3,
709955511370203383,Cozy Room near Metro Universität,17859024,Oleksii,,Maxvorstadt,48.1538,11.57615,Private room,,1,4,2023-10-01,0.26,1,0,0,
709990799654609304,Gemütliche und zentral gelegene ganze Unterkunf,161870209,Benedikt,,Schwanthalerhöhe,48.138590822545666,11.541903803704825,Entire home/apt,225,7,8,2024-10-01,0.29,1,178,1,
710012468761462528,Schönes Appartement in der Nähe von oktoberfest,145563872,Dimitrios,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10294,11.54708,Entire home/apt,350,1,2,2024-10-06,0.67,1,365,2,
710035719899899538,Schöne Münchner Wohnung direkt am Wiener Platz,27539735,Anna,,Au-Haidhausen,48.13433,11.59457,Entire home/apt,420,2,3,2023-09-28,0.11,1,362,0,
710115311043837140,Schöne kleine Wohnung im Herzen von München.,190010150,Marko,,Maxvorstadt,48.15093,11.58332,Entire home/apt,,2,9,2023-12-08,0.33,1,0,0,
710154274047056273,Privates Schlafzimmer nahe der Ubahn,251581333,Robert,,Obergiesing,48.11413,11.58706,Private room,,2,1,2022-09-25,0.04,1,0,0,
710227715135920083,City Center/ Messe Munich 10 min: Cozy Apartment,200613492,Kaoru,,Berg am Laim,48.11915,11.63679,Entire home/apt,,2,8,2023-10-29,0.29,1,0,0,
710288717041092923,Schöne Wohnung im Münchner Norden,59593838,Bakr,,Schwabing-Freimann,48.19153,11.61902,Entire home/apt,309,6,0,,,1,179,0,
710478386849484041,Bezauberndes Studio mit Terrasse,69910330,Monika,,Au-Haidhausen,48.13671,11.60554,Entire home/apt,170,3,30,2024-10-06,1.07,3,254,9,
710500111980106564,Traumhaftes Apartment in München - Bogenhausen,4200014,Georg,,Bogenhausen,48.14152,11.6138,Entire home/apt,,2,36,2024-07-10,1.78,1,0,13,
710589083114119968,Guestroom in a young household,47232785,Vivian,,Laim,48.14019,11.5119,Private room,131,2,10,2024-10-06,0.37,1,89,3,
710629904526540041,Lovely apartment with hot tub,75692627,Nouran,,Tudering-Riem,48.11607859999999,11.6793053,Entire home/apt,,1,3,2024-07-12,0.45,1,0,3,
710703946629327401,Gemütliches Altbau-Appartment im Herzen Münchens,478535033,Jessica,,Maxvorstadt,48.14807,11.57704,Entire home/apt,,1,4,2022-10-31,0.15,1,0,0,
710721788411983040,Gemütliche 1-Zimmer-Wohnung Nähe Theresienwiese,65316011,Sina,,Obergiesing,48.1142814,11.5880755,Entire home/apt,,2,15,2023-10-07,0.55,1,0,0,
710823823883270248,Schöne Wohnung mit Balkon Nähe Oktoberfest,39895126,Ben,,Sendling-Westpark,48.11366,11.52344,Entire home/apt,158,2,1,2022-10-02,0.04,1,26,0,
710875668952950949,"Gemütliches Apartment, Schwabing in U-Bahn-Nähe",12347269,Maximilian,,Schwabing-West,48.16887,11.57376,Entire home/apt,,2,3,2022-11-17,0.11,1,0,0,
711200430750123152,"Schönes, ruhiges Zimmer in München",478637886,Thomas,,Untergiesing-Harlaching,48.10402,11.57232,Private room,90,1,13,2024-08-24,0.47,1,365,4,
711221584156324701,Bright living with view of the Alps+ large balcony,80674895,Katharina,,Au-Haidhausen,48.1378829382486,11.615843586623669,Entire home/apt,,2,4,2022-10-31,0.15,1,0,0,
711223498069107789,Penthouse-Wohnung Alpenblick,17539700,Hannes,,Berg am Laim,48.13392,11.62975,Private room,250,1,2,2024-06-20,0.11,1,365,1,
711258401207428262,"Small, comfortable apartment 20 min from center",214958094,Mila,,Untergiesing-Harlaching,48.08768,11.56057,Entire home/apt,,2,12,2023-09-24,0.44,1,0,0,
711412849091813410,Schönes Loft nähe Olympiapark / BMW / U3,60377205,Tom,,Milbertshofen-Am Hart,48.1780521,11.5653779,Entire home/apt,349,2,0,,,1,364,0,
711488581107166935,Wunderschöne Ein-Zimmer Wohnung im Herzen Münchens,137998105,Alina,,Ludwigsvorstadt-Isarvorstadt,48.12715,11.57354,Entire home/apt,185,3,0,,,1,358,0,
711533265583862299,Wiesnunterkunft für 1 bis 2 Leute. Toplage,234521166,Matthias,,Ludwigsvorstadt-Isarvorstadt,48.1261,11.5496,Private room,165,2,2,2024-09-30,0.13,1,361,1,
712010859602732408,1-Zimmer Wohnung; Wiesn direkt vor der Tür,223021203,Luisa,,Ludwigsvorstadt-Isarvorstadt,48.13972,11.55178,Entire home/apt,,2,1,2022-09-25,0.04,1,0,0,
712090803826596133,Behagliches Haus in Innenstadtnähe,478791313,Petra Andrea,,Laim,48.13002,11.49238,Entire home/apt,,1,29,2024-10-05,1.05,1,0,15,
712094864723650996,Schönes Altbauzimmer in Schwabing,92748801,Camila,,Schwabing-Freimann,48.1699,11.59449,Private room,,2,3,2024-07-03,0.46,1,0,3,
712145510609059121,Schöne Wohnung mit großer Terrasse,50459587,Erika,,Pasing-Obermenzing,48.14267267515156,11.444552368881947,Entire home/apt,80,3,21,2024-10-06,0.76,1,161,12,
712175989952452477,Cozy private room in shared apartment,478812709,Jonas,,Schwanthalerhöhe,48.13903,11.53151,Private room,,2,6,2024-05-27,0.22,1,0,2,
712205639416305924,Wohnung im Zentrum,418196286,Sonny-Francesco,,Aubing-Lochhausen-Langwied,48.14868,11.43298,Entire home/apt,200,15,0,,,1,179,0,
712232858683580682,Zentrales ruhiges City-Apartment (Innenstadt),356865917,Christian,,Ludwigsvorstadt-Isarvorstadt,48.136573994049435,11.553159159923318,Private room,,3,111,2024-10-02,4.00,1,0,27,
712259004574494633,Wohnung mit Balkon in der Messestadt,180492880,Jenny,,Tudering-Riem,48.12864,11.68447,Entire home/apt,,1,2,2024-08-17,0.44,1,0,2,
712260737400314324,gemütliches Einliegerappartment mit Dachterrasse,301046878,Christoph,,Allach-Untermenzing,48.18474,11.4716,Entire home/apt,87,2,33,2024-12-21,1.25,1,81,20,
712399771437821646,Spacious appartment at Goetheplatz/ Sendlinger Tor,463675469,Antje,,Ludwigsvorstadt-Isarvorstadt,48.12805,11.55795,Entire home/apt,114,2,17,2024-10-06,0.62,1,83,2,
712697889909644575,"Cozy appartment in Obergiesing, Munich",177004151,Monika,,Obergiesing,48.11785,11.58037,Entire home/apt,,2,8,2023-10-02,0.29,1,0,0,
712815253991520711,Schöne Wohnung mitten im Univiertel,91212715,Nadine,,Maxvorstadt,48.14759,11.57588,Private room,,1,3,2022-10-01,0.11,1,0,0,
712819605548570981,Vintage Appartment  Olympiapark BMW World,478915533,Nesrine,,Milbertshofen-Am Hart,48.18595985596441,11.55371152899385,Entire home/apt,189,2,15,2024-10-25,0.73,1,89,7,58936042678
712856155637445438,"schönes, ruhiges Zimmer in München",133107565,Anna,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.094091404521066,11.500327357602703,Private room,49,1,198,2024-12-07,7.09,1,74,82,
712946173088956361,Quiet & Central Room with full Access to Transport,3790521,James,,Berg am Laim,48.1311,11.61587,Private room,,1,2,2023-10-01,0.13,1,0,0,
712955221621858202,"Cozy quiet guest suite, studio apartment",102346090,Christian,,Pasing-Obermenzing,48.1676703,11.4811042,Entire home/apt,98,2,21,2024-10-09,0.77,1,84,9,
712962472356595332,2 room flat in central Munich,478945510,Emil,,Schwanthalerhöhe,48.13979,11.54688,Entire home/apt,200,1,4,2024-07-28,0.15,1,353,1,
713012737878078209,Wohnung im Zentrum München,467072549,Hasso,,Schwabing-Freimann,48.16080004559084,11.590611263278356,Entire home/apt,120,1,34,2024-12-04,1.71,1,307,16,
713089752039554424,München,3314840,Jitka,,Milbertshofen-Am Hart,48.20522649999999,11.5757825,Private room,80,1,13,2023-10-01,0.47,1,359,0,+4915758767102
713123506970837578,Comfy room in spacious flat | 15min to city center,768917,Lucas,,Aubing-Lochhausen-Langwied,48.1477,11.44111,Private room,,2,8,2022-12-04,0.29,1,0,0,
713123884225278154,Zimmer in schöner Wohnung in München,23646356,Caroline,,Ludwigsvorstadt-Isarvorstadt,48.13303,11.57887,Private room,84,4,3,2024-10-02,0.15,2,253,2,
713368016295890730,Cosy & quite flat near Olympiapark,458241436,Christian,,Neuhausen-Nymphenburg,48.16614,11.53563,Entire home/apt,95,2,16,2024-09-09,0.59,1,45,9,
713446895260147249,Wunderschöne Wohnung im Gärtnerplatzviertel,431579518,Marc,,Ludwigsvorstadt-Isarvorstadt,48.13006,11.5778,Entire home/apt,350,58,6,2023-07-29,0.22,1,364,0,
713468136268013695,Zimmer in ruhiger Wohnung in München,156806893,Martin,,Tudering-Riem,48.11141481736927,11.69789909241361,Private room,77,2,1,2022-10-26,0.04,1,0,0,
713508129745958316,Schönes Privatzimmer in München Oktoberfest 10 Min,199694575,Xenia,,Ludwigsvorstadt-Isarvorstadt,48.132431,11.565093,Private room,,2,3,2022-09-29,0.11,1,0,0,
